row_id,raw_margin
203,-8.530200958251953
3772,1.4531179666519165
3897,-6.183942794799805
3035,-8.59642219543457
2079,-6.399742603302002
2559,-5.6567864418029785
1925,-5.35028076171875
657,-7.096777439117432
3946,-4.424087047576904
1657,-4.470310211181641
5135,-5.396857738494873
4474,-8.38611125946045
3701,-5.4823317527771
1776,-4.015869140625
5685,4.746729373931885
3125,2.9538161754608154
3262,-2.7399299144744873
5535,1.740126371383667
3565,-7.765530586242676
2561,-6.031914234161377
4945,-4.680708408355713
3987,-5.934263229370117
4294,-6.994777202606201
4349,-7.787987232208252
4589,-6.489577770233154
5413,-4.4655537605285645
1627,-4.7662482261657715
5221,-6.990042686462402
4059,-6.83497953414917
4127,-5.12136697769165
2420,-9.068817138671875
3593,-3.8388097286224365
219,-3.858410358428955
4417,-5.814952373504639
1822,-4.479233264923096
1966,-5.969283580780029
2776,-3.4496564865112305
3688,-5.309762954711914
4826,-5.888447284698486
3326,-2.3145089149475098
2995,-3.813016891479492
1629,-5.432861804962158
723,-8.61469841003418
2938,-5.033721923828125
5692,1.2265584468841553
5068,0.39992085099220276
935,-8.544990539550781
676,-9.859567642211914
783,-4.204949378967285
2716,-8.556777954101562
120,-6.613027572631836
5661,6.506918907165527
5192,-3.024364948272705
2911,-7.032507419586182
4545,-9.232256889343262
3007,-5.512662887573242
809,-7.033479690551758
4201,-9.14120864868164
5578,6.245716571807861
4733,-3.80627179145813
4971,-4.03065824508667
4389,-7.00556755065918
4268,-8.173661231994629
4725,-8.579923629760742
4406,-7.865013599395752
1043,-4.529929161071777
2089,-3.4727561473846436
2611,0.32926830649375916
2218,-5.924654960632324
4193,-7.429493427276611
3876,-5.87337589263916
3882,-3.5206809043884277
508,-7.094168186187744
3500,-3.303004741668701
1546,-7.165670394897461
1755,-4.925995349884033
2813,-7.354965686798096
287,-5.273658275604248
3005,-3.651536703109741
3667,-4.442538738250732
187,-6.655693531036377
2427,-5.976362705230713
462,-6.577755451202393
14,-8.930368423461914
3248,0.40803062915802
4338,-7.993927955627441
5003,-4.268745422363281
3605,-1.9302759170532227
117,-6.676681995391846
2452,-10.146219253540039
3742,-5.978652000427246
2153,-8.865901947021484
25,-7.24212121963501
4041,-1.5424833297729492
4234,-5.466768741607666
3239,-5.714204788208008
4783,-1.4337188005447388
1956,-5.659117698669434
433,-5.843520164489746
1104,-6.076044082641602
347,-4.8616156578063965
3170,-2.740114688873291
5146,-8.300395965576172
2523,-4.514402389526367
5213,-4.776039123535156
2248,-8.230024337768555
4210,-8.815667152404785
1859,-1.7455986738204956
4253,-7.821219444274902
1652,-8.30026912689209
2702,-6.251199245452881
4494,-6.30564022064209
3568,-6.477872371673584
2085,-1.593453288078308
4862,-2.756943941116333
3829,-7.762460708618164
618,-2.7532143592834473
476,-3.7961714267730713
4820,-8.815225601196289
5182,-9.393084526062012
5739,0.8902485370635986
338,-6.731135845184326
3479,-3.238673210144043
1950,-7.2734551429748535
2591,-0.17035339772701263
4835,-4.416496276855469
4567,-6.782912731170654
2339,-5.789148807525635
767,-4.648190021514893
2212,-6.446923732757568
2645,-1.6103085279464722
690,-6.102285861968994
4662,-7.195921421051025
1225,-10.699540138244629
3542,-6.935007572174072
3238,-6.977260589599609
3119,-2.4816250801086426
5276,-6.588715553283691
4015,-6.224795818328857
2252,-6.060700416564941
728,-6.920133113861084
3101,-5.922950744628906
3553,-6.140227317810059
3274,0.9133858680725098
5465,2.2778820991516113
3801,-6.061206817626953
4555,-1.1099196672439575
942,-8.077740669250488
4538,-4.541508197784424
872,-7.512578010559082
3576,-6.881214141845703
1812,-6.940392971038818
368,-2.9559617042541504
4376,-7.628044128417969
5355,-3.7203280925750732
4411,-5.102537631988525
1624,-5.408352375030518
3396,-6.91470193862915
1461,-5.765646457672119
621,-5.886569499969482
2494,-9.551385879516602
2145,-5.697691440582275
1537,-5.045769214630127
4693,-4.978888034820557
5803,5.876652240753174
4726,-2.4261679649353027
4576,-3.317464828491211
592,-5.439316272735596
1412,-6.400759696960449
3413,-6.63712215423584
218,-8.291729927062988
4512,-7.639036178588867
2700,-8.820822715759277
5399,-6.605436325073242
4034,-7.529265880584717
3455,-0.7938596606254578
812,-4.988248825073242
4627,-5.762138843536377
1497,-4.208917617797852
4754,-5.7905707359313965
766,-7.438183784484863
2054,-6.293320178985596
3663,-7.032970428466797
3950,-7.066886901855469
5665,3.210829973220825
892,-11.448871612548828
5505,-1.047956109046936
2488,-4.556552410125732
2227,-8.68264389038086
1778,-6.544970512390137
2388,-7.643605709075928
3306,-6.874966621398926
1673,-4.784749984741211
243,-3.8157782554626465
3824,-5.52362585067749
1577,0.6798124313354492
5481,-0.7265926599502563
3597,-1.8453984260559082
2696,-7.139540672302246
1869,-0.29121097922325134
3452,-7.584237575531006
1218,-8.449990272521973
1943,-6.2451300621032715
587,-6.665431499481201
4886,-5.7524943351745605
1452,-5.2794718742370605
1124,-7.3940110206604
2515,-5.321314811706543
4910,-7.724208354949951
2038,-7.505008220672607
4505,-7.393754482269287
1165,-5.957850933074951
860,-5.177983283996582
2882,-4.122328758239746
2155,-2.9390785694122314
3580,-4.720527172088623
626,-8.0360746383667
372,-9.657387733459473
4240,-4.559186935424805
3636,-4.013063430786133
3132,-5.221681118011475
1639,-8.542656898498535
2617,-4.442058086395264
4380,-6.541031360626221
3211,-6.890032768249512
4909,-5.2515363693237305
5793,-1.6148067712783813
4149,-8.707024574279785
2652,0.09865885972976685
4790,-5.469922065734863
2360,-7.2186055183410645
4221,-7.587912082672119
614,-9.686345100402832
221,-7.875550270080566
5177,-1.0114140510559082
1428,-1.5873329639434814
2917,-6.153347015380859
3526,-5.207991123199463
2292,-3.137899160385132
3108,-5.631464958190918
4016,-7.717214107513428
4460,-4.481876373291016
1120,-5.608814239501953
2528,-7.16182804107666
207,-9.181872367858887
107,-6.22922945022583
2393,-7.14450740814209
4931,-3.4320521354675293
4520,-5.803894519805908
1292,-4.270814418792725
4398,-8.496109962463379
4131,-5.398701190948486
4527,-4.315916538238525
5814,-3.4483814239501953
2571,-3.7584798336029053
1013,-8.847421646118164
5771,3.9817593097686768
3972,-2.6619017124176025
3490,-5.427542686462402
1049,-4.307003021240234
1697,-6.875491619110107
5414,-5.502833366394043
4055,-8.549738883972168
4033,-3.8108279705047607
3794,-5.530910968780518
4975,-3.577697277069092
3671,-10.391355514526367
1656,-4.199160099029541
498,-4.390809535980225
185,-5.540452480316162
4585,-8.254098892211914
2767,-4.386270523071289
2765,-5.354816913604736
5267,-7.995535850524902
620,-6.553543567657471
908,-9.659988403320312
5823,3.6173415184020996
2103,-1.8276368379592896
137,-7.498584747314453
3034,-4.0381903648376465
1512,-4.57982873916626
3094,-4.907443523406982
5586,3.8680715560913086
2729,-7.832867622375488
343,-9.785627365112305
5237,-7.645598411560059
3640,-3.584282875061035
2746,-10.246539115905762
2090,-7.827094554901123
3524,-8.889399528503418
1928,-2.8919155597686768
1523,-5.437045574188232
1348,-4.65433406829834
2723,-3.8777990341186523
3341,-7.711784839630127
289,-7.135733604431152
5479,-0.8770293593406677
4352,-5.124556541442871
1734,-11.091240882873535
3976,-4.077697277069092
944,-7.328978538513184
2039,-4.78277063369751
5441,-5.887642860412598
4654,-6.89516019821167
4496,-2.678481340408325
4195,-5.91409969329834
517,-5.145227909088135
5409,-9.403853416442871
2928,-5.329199314117432
4780,-6.576853275299072
4543,-2.2751989364624023
3003,-9.043562889099121
4940,-6.727219104766846
367,-6.548556804656982
1556,-2.7586586475372314
4685,-5.1151509284973145
4078,-0.025649026036262512
2267,0.34748953580856323
3176,-4.895901679992676
5528,3.9374117851257324
