row_id,raw_margin
203,-7.711987495422363
3772,-3.7160751819610596
3897,-3.4843907356262207
3035,-8.859628677368164
1925,-6.57282829284668
657,-8.684601783752441
1657,-5.811018943786621
5135,-5.361123561859131
4474,-9.361656188964844
1776,-4.737103462219238
3343,-5.748627185821533
5685,7.211400985717773
3125,-2.0560474395751953
3262,-4.966206073760986
3027,-8.610908508300781
3565,-6.74415397644043
1141,1.0714246034622192
4945,-6.072450637817383
3987,-8.579185485839844
2349,-11.679262161254883
4349,-9.033974647521973
4589,-8.721625328063965
1627,-6.063990116119385
4883,-10.320688247680664
5221,-8.245009422302246
5228,-10.830192565917969
4127,-8.604774475097656
3593,-0.285145103931427
219,-5.97628116607666
2822,-8.429390907287598
1822,-1.6259331703186035
2690,-8.307439804077148
1966,-6.383906364440918
2776,-2.177157402038574
3688,-5.381303787231445
1114,-2.723966598510742
4826,-8.657221794128418
2995,-8.267899513244629
1629,-8.409565925598145
723,-9.196946144104004
3198,-9.543063163757324
2938,-7.005066871643066
5692,2.264315128326416
5068,-3.609409809112549
935,-10.05679702758789
2382,-7.670988082885742
676,-8.087339401245117
783,-5.752249240875244
120,-10.174583435058594
4326,-7.290175437927246
5661,6.596067428588867
5192,-3.241546154022217
2911,-8.642494201660156
3007,-5.118539810180664
809,-5.820271968841553
4201,-7.204732418060303
5578,7.345254421234131
4733,-5.753450870513916
212,-8.3497314453125
4971,-6.405612468719482
4389,-6.255322456359863
4268,-9.87947940826416
1043,-6.547219276428223
2089,-4.013386249542236
2611,-1.740492343902588
3876,-7.337771892547607
3882,-6.144540309906006
5821,1.6745728254318237
508,-9.3648042678833
354,-6.11283016204834
3500,-6.488298416137695
1546,-6.393941402435303
1755,-6.053093433380127
1775,-9.054766654968262
1087,-5.574121475219727
3245,-7.921079635620117
2813,-9.019582748413086
287,-7.923140048980713
4973,-9.271659851074219
3005,-3.736417293548584
3667,-4.17479133605957
330,-8.183685302734375
1371,-8.512041091918945
187,-7.981561660766602
462,-8.63996410369873
5344,-7.938004493713379
14,-9.183978080749512
3248,-1.7886310815811157
5729,10.074641227722168
4338,-5.703446388244629
5003,-4.388792991638184
1316,-2.725224733352661
3605,-4.151793003082275
117,-8.08279037475586
2452,-7.543490409851074
2194,-6.399529457092285
2635,-2.0643258094787598
2153,-10.60165023803711
4041,-2.271204948425293
4390,-6.877739429473877
3239,-2.1105360984802246
3350,-4.49615478515625
4783,-5.583795070648193
1956,-6.679248332977295
3517,-5.468762397766113
3938,-3.3754751682281494
347,-8.587416648864746
1347,-7.714146137237549
3170,-4.191535472869873
5146,-8.242756843566895
2248,-9.730620384216309
62,-8.814651489257812
4210,-9.271384239196777
1859,-3.207319974899292
4253,-10.086771011352539
4519,-8.870434761047363
4275,-8.737702369689941
4108,-7.509329795837402
1652,-7.830074787139893
2702,-9.458013534545898
4494,-9.48618221282959
3568,-8.72728157043457
5781,3.113921880722046
2085,-5.12827730178833
5710,-5.343766689300537
4862,-3.456864595413208
3829,-9.92595100402832
618,-4.325098991394043
476,-5.843648910522461
4827,-5.572110176086426
5182,-7.340920925140381
338,-8.019482612609863
1950,-6.996936321258545
2591,-6.670958042144775
4835,-5.960639953613281
4567,-6.5274505615234375
2339,-7.561534881591797
2122,-1.9408937692642212
103,-10.798789024353027
2645,-3.1426799297332764
690,-7.7121968269348145
1225,-11.503853797912598
5067,-7.299392223358154
2689,-7.4938530921936035
1163,-5.715637683868408
64,-9.265033721923828
2821,-7.305795669555664
2252,-7.215485572814941
728,-5.888812065124512
3101,-5.813103675842285
3553,-9.056194305419922
3274,-3.8505234718322754
3801,-5.1569600105285645
4555,-3.092979907989502
942,-10.079461097717285
4538,-7.878575801849365
872,-8.767282485961914
3576,-5.77894401550293
1812,-9.38608455657959
368,-4.056921482086182
4376,-7.348068714141846
1407,-4.64394998550415
5355,-6.072666168212891
5393,-6.063551902770996
4411,-6.264684677124023
2597,-4.399862766265869
2494,-11.003233909606934
1537,-8.236626625061035
4693,-2.385928153991699
5803,3.5244133472442627
1412,-6.912683963775635
413,-10.62195110321045
3413,-8.3677978515625
218,-9.23397445678711
4512,-8.364906311035156
2700,-7.900660037994385
5399,-7.422659873962402
4034,-8.781998634338379
3455,-4.245880126953125
812,-6.30742073059082
4627,-8.147435188293457
5111,-7.386155605316162
1497,-8.414957046508789
766,-9.542179107666016
5061,-4.794431209564209
2054,-8.94801139831543
3663,-8.943435668945312
4612,-8.963481903076172
5563,-2.2527828216552734
4967,-5.797138690948486
5665,8.233720779418945
892,-11.661577224731445
5505,-2.7126948833465576
2488,-6.675686836242676
