row_id,raw_margin
203,-6.477381229400635
3772,0.17543016374111176
3897,-3.2370240688323975
3035,-5.539943695068359
2079,-4.5414838790893555
2559,-4.948245048522949
657,-7.092668056488037
3946,-4.9712395668029785
1657,-3.4878008365631104
5135,-5.4738264083862305
3701,-4.774910926818848
1776,-2.239011526107788
3343,-2.1444051265716553
5685,3.1923105716705322
5535,-0.6970862746238708
3027,-5.101296901702881
3565,-4.79835844039917
2561,-6.6414289474487305
1141,-0.8818139433860779
3987,-5.806854724884033
4294,-5.610398292541504
2349,-7.062741756439209
5413,-6.518150329589844
4883,-6.0882110595703125
4059,-6.8802008628845215
5228,-7.248554229736328
4127,-6.201127052307129
2420,-5.046236515045166
3593,-0.9337339401245117
4417,-5.596963882446289
2822,-5.94254732131958
1822,-3.421884059906006
2690,-6.514877796173096
1966,-6.151851177215576
2776,-3.7086994647979736
3688,-5.078111171722412
1114,-1.6247034072875977
4826,-7.338179111480713
3326,-2.9604227542877197
723,-6.999485492706299
3198,-3.547473907470703
2938,-5.478340148925781
5068,-1.1026523113250732
2382,-6.540133476257324
676,-5.497499465942383
2716,-6.109130382537842
120,-6.8769917488098145
4326,-5.146104335784912
5661,2.6453969478607178
4545,-7.250053405761719
3007,-6.359479904174805
809,-2.5048365592956543
4201,-6.229203701019287
4733,-5.682455539703369
212,-5.876256942749023
4971,-3.9734129905700684
4725,-6.429520130157471
4406,-5.752431392669678
1043,-4.029511451721191
2218,-6.820592403411865
4193,-7.662798881530762
3882,-5.593778133392334
5821,2.7958202362060547
354,-5.322960376739502
1546,-5.545626640319824
1775,-7.154755592346191
1087,-3.444061756134033
3245,-6.769903659820557
4973,-7.132951259613037
3005,-3.272397756576538
3667,-5.434260845184326
330,-5.389208793640137
1371,-5.969306945800781
187,-4.772895812988281
2427,-3.2754878997802734
462,-6.884532451629639
5344,-7.0684895515441895
14,-6.560283184051514
5729,6.8661603927612305
4338,-6.756918430328369
5003,-1.5881946086883545
1316,-1.7272461652755737
3605,-2.5462822914123535
2194,-5.890888690948486
3742,-5.967633247375488
2635,-0.5674457550048828
2153,-7.055624485015869
25,-5.289957046508789
4234,-4.289793968200684
4390,-5.372836589813232
3239,-2.229198694229126
3350,-3.4570374488830566
4783,-4.392459392547607
3517,-6.124785423278809
3938,-6.6243062019348145
433,-4.000898838043213
1104,-6.619279861450195
347,-4.175385475158691
1347,-6.195701599121094
2523,-5.856294631958008
5213,-6.213298320770264
2248,-6.432295322418213
62,-5.977268218994141
4210,-6.7944841384887695
1859,-3.8192825317382812
4253,-6.440308570861816
4519,-5.681503772735596
4275,-6.840636253356934
4108,-5.4096293449401855
1652,-5.3090715408325195
2702,-5.995121002197266
4494,-5.664224147796631
5781,0.4526374340057373
2085,-5.35981559753418
5710,-3.1944758892059326
618,-3.6740212440490723
476,-3.0468640327453613
4827,-3.6954336166381836
4820,-5.797234058380127
5182,-4.718081474304199
5739,-1.49960458278656
338,-4.1504740715026855
3479,-2.8857052326202393
1950,-5.336684226989746
2591,-0.6350691914558411
4835,-6.557441711425781
4567,-4.882408618927002
767,-3.619523286819458
2122,-0.8040263056755066
103,-5.8219804763793945
2212,-4.1157402992248535
2645,-2.0096654891967773
690,-6.648176193237305
4662,-6.221676826477051
1225,-7.067415714263916
3542,-6.4784159660339355
5067,-4.005883693695068
2689,-4.687423229217529
3238,-6.780857086181641
3119,-1.597564458847046
1163,-3.8033106327056885
5276,-6.364009857177734
64,-6.291419506072998
4015,-5.959521293640137
2821,-3.3587875366210938
3101,-5.717535972595215
5465,-0.5111882090568542
3801,-5.569963455200195
4555,-0.7207279205322266
942,-7.9401068687438965
3576,-6.8627610206604
1812,-6.778404235839844
4376,-6.320966720581055
1407,-1.4950445890426636
5355,-4.1409525871276855
5393,-5.427865505218506
1624,-6.090457916259766
3396,-4.465850353240967
2597,-4.5824294090271
1461,-6.123039722442627
621,-5.859638690948486
2494,-7.048804759979248
2145,-4.649708271026611
1537,-5.219701290130615
5803,4.629148006439209
4726,-4.3373212814331055
4576,-3.5949783325195312
592,-6.11408805847168
